dataset,size,demand,nclim,nvar,temp,prec,rel,crel,safeyield
CRU,130,68,443,9,4,0.8,86.7777777777778,92.1111111111111,58.125
CRU,130,68,444,9,5,0.8,86.4444444444444,91.7222222222222,55.9375
CRU,130,68,445,9,0,0.9,92.8888888888889,96.2222222222222,64.6875
CRU,130,68,446,9,1,0.9,92.7222222222222,95.9444444444444,64.6875
CRU,130,68,447,9,2,0.9,92.3888888888889,95.6111111111111,64.6875
CRU,130,68,448,9,3,0.9,92,95.5,62.5
CRU,130,68,449,9,4,0.9,91.8333333333333,95.3333333333333,62.5
CRU,130,68,450,9,5,0.9,91.5555555555556,95.1111111111111,62.5
CRU,130,68,451,9,0,1,96.0555555555556,97.9444444444444,71.25
CRU,130,68,452,9,1,1,95.9444444444444,97.8333333333333,69.0625
CRU,130,68,453,9,2,1,95.7222222222222,97.7222222222222,69.0625
CRU,130,68,454,9,3,1,95.5,97.5555555555556,69.0625
CRU,130,68,455,9,4,1,95.2777777777778,97.3888888888889,69.0625
CRU,130,68,456,9,5,1,95.1111111111111,97.3333333333333,69.0625
CRU,130,68,457,9,0,1.1,98.4444444444444,99.0555555555556,74.53125
CRU,130,68,458,9,1,1.1,98.2777777777778,98.9444444444444,73.4375
CRU,130,68,459,9,2,1.1,98.0555555555556,98.9444444444444,73.4375
CRU,130,68,460,9,3,1.1,97.8333333333333,98.8888888888889,73.4375
CRU,130,68,461,9,4,1.1,97.6666666666667,98.6666666666667,73.4375
CRU,130,68,462,9,5,1.1,97.3888888888889,98.6111111111111,73.4375
CRU,130,68,463,9,0,1.2,100,100,77.8125
CRU,130,68,464,9,1,1.2,100,100,77.8125
CRU,130,68,465,9,2,1.2,100,100,77.8125
CRU,130,68,466,9,3,1.2,99.8333333333333,99.8888888888889,77.265625
CRU,130,68,467,9,4,1.2,99.6666666666667,99.7777777777778,76.71875
CRU,130,68,468,9,5,1.2,99.5555555555556,99.7222222222222,76.71875
CRU,130,68,469,9,0,1.3,100,100,82.1875
CRU,130,68,470,9,1,1.3,100,100,82.1875
CRU,130,68,471,9,2,1.3,100,100,82.1875
CRU,130,68,472,9,3,1.3,100,100,81.09375
CRU,130,68,473,9,4,1.3,100,100,81.09375
CRU,130,68,474,9,5,1.3,100,100,80.546875
CRU,130,68,475,9,0,1.4,100,100,86.5625
CRU,130,68,476,9,1,1.4,100,100,86.5625
CRU,130,68,477,9,2,1.4,100,100,85.46875
CRU,130,68,478,9,3,1.4,100,100,85.46875
CRU,130,68,479,9,4,1.4,100,100,84.375
CRU,130,68,480,9,5,1.4,100,100,84.375
CRU,130,68,481,9,0,1.5,100,100,90.9375
CRU,130,68,482,9,1,1.5,100,100,88.75
CRU,130,68,483,9,2,1.5,100,100,88.75
CRU,130,68,484,9,3,1.5,100,100,88.75
CRU,130,68,485,9,4,1.5,100,100,88.75
CRU,130,68,486,9,5,1.5,100,100,88.75
CRU,130,68,487,10,0,0.7,81.8888888888889,88.3888888888889,57.03125
CRU,130,68,488,10,1,0.7,81.3888888888889,88.1111111111111,55.9375
CRU,130,68,489,10,2,0.7,80.6666666666667,87.8888888888889,55.9375
CRU,130,68,490,10,3,0.7,80.3333333333333,87.6666666666667,54.84375
CRU,130,68,491,10,4,0.7,79.6666666666667,87.4444444444444,54.84375
CRU,130,68,492,10,5,0.7,79.2222222222222,87,54.84375
CRU,130,68,493,10,0,0.8,89.7222222222222,93.8888888888889,63.046875
CRU,130,68,494,10,1,0.8,89.3333333333333,93.6666666666667,62.5
CRU,130,68,495,10,2,0.8,89,93.3888888888889,62.5
CRU,130,68,496,10,3,0.8,88.4444444444444,92.8888888888889,61.953125
CRU,130,68,497,10,4,0.8,88,92.6666666666667,61.40625
CRU,130,68,498,10,5,0.8,87.5555555555556,92.5555555555556,61.40625
CRU,130,68,499,10,0,0.9,95,97.5555555555556,67.96875
CRU,130,68,500,10,1,0.9,94.5555555555556,97.4444444444444,67.96875
CRU,130,68,501,10,2,0.9,94.1666666666667,97.2777777777778,66.875
CRU,130,68,502,10,3,0.9,93.9444444444444,97.0555555555556,66.875
CRU,130,68,503,10,4,0.9,93.5,96.8333333333333,66.328125
CRU,130,68,504,10,5,0.9,93.3333333333333,96.5555555555556,65.78125
CRU,130,68,505,10,0,1,98.7777777777778,99.5555555555556,72.890625
CRU,130,68,506,10,1,1,98.5555555555556,99.5,72.34375
CRU,130,68,507,10,2,1,98.3333333333333,99.4444444444444,72.34375
CRU,130,68,508,10,3,1,98,99.3333333333333,72.34375
CRU,130,68,509,10,4,1,97.7222222222222,99.1666666666667,71.25
CRU,130,68,510,10,5,1,97.5,98.8888888888889,71.25
CRU,130,68,511,10,0,1.1,99.9444444444444,100,77.8125
CRU,130,68,512,10,1,1.1,99.9444444444444,100,76.71875
CRU,130,68,513,10,2,1.1,99.8888888888889,100,76.71875
CRU,130,68,514,10,3,1.1,99.8333333333333,100,76.71875
CRU,130,68,515,10,4,1.1,99.8333333333333,100,75.625
CRU,130,68,516,10,5,1.1,99.8333333333333,100,75.625
CRU,130,68,517,10,0,1.2,100,100,82.1875
CRU,130,68,518,10,1,1.2,100,100,81.09375
CRU,130,68,519,10,2,1.2,100,100,80
CRU,130,68,520,10,3,1.2,100,100,80
CRU,130,68,521,10,4,1.2,100,100,80
CRU,130,68,522,10,5,1.2,100,100,80
CRU,130,68,523,10,0,1.3,100,100,84.375
CRU,130,68,524,10,1,1.3,100,100,84.375
CRU,130,68,525,10,2,1.3,100,100,84.375
CRU,130,68,526,10,3,1.3,100,100,84.375
CRU,130,68,527,10,4,1.3,100,100,84.375
CRU,130,68,528,10,5,1.3,100,100,83.28125
CRU,130,68,529,10,0,1.4,100,100,86.5625
CRU,130,68,530,10,1,1.4,100,100,86.5625
CRU,130,68,531,10,2,1.4,100,100,86.5625
CRU,130,68,532,10,3,1.4,100,100,86.5625
CRU,130,68,533,10,4,1.4,100,100,86.5625
CRU,130,68,534,10,5,1.4,100,100,86.5625
CRU,130,68,535,10,0,1.5,100,100,88.75
CRU,130,68,536,10,1,1.5,100,100,88.75
CRU,130,68,537,10,2,1.5,100,100,88.75
CRU,130,68,538,10,3,1.5,100,100,88.75
CRU,130,68,539,10,4,1.5,100,100,87.65625
CRU,130,68,540,10,5,1.5,100,100,87.65625
CRU,130,80,1,1,0,0.7,67.3333333333333,78,53.75
CRU,130,80,2,1,1,0.7,66.7222222222222,77.5,53.75
CRU,130,80,3,1,2,0.7,66,76.8333333333333,52.65625
CRU,130,80,4,1,3,0.7,65.2777777777778,76.5555555555556,51.5625
CRU,130,80,5,1,4,0.7,64.8888888888889,76.3333333333333,51.5625
CRU,130,80,6,1,5,0.7,64.2777777777778,75.9444444444444,51.5625
CRU,130,80,7,1,0,0.8,75.3333333333333,84.5,60.3125
CRU,130,80,8,1,1,0.8,74.9444444444444,84.0555555555556,60.3125
CRU,130,80,9,1,2,0.8,74.5555555555556,83.4444444444444,58.125
CRU,130,80,10,1,3,0.8,73.9444444444444,83.1666666666667,58.125
CRU,130,80,11,1,4,0.8,73.4444444444444,82.7777777777778,58.125
CRU,130,80,12,1,5,0.8,72.8333333333333,82.6111111111111,58.125
CRU,130,80,13,1,0,0.9,83.3333333333333,89.8333333333333,66.875
CRU,130,80,14,1,1,0.9,83.0555555555556,89.6111111111111,66.875
CRU,130,80,15,1,2,0.9,82.5,89.1666666666667,65.78125
CRU,130,80,16,1,3,0.9,81.7777777777778,88.8888888888889,64.6875
CRU,130,80,17,1,4,0.9,81.3888888888889,88.5555555555556,64.6875
CRU,130,80,18,1,5,0.9,81.1111111111111,88.2777777777778,64.6875
CRU,130,80,19,1,0,1,89,93.7777777777778,73.4375
CRU,130,80,20,1,1,1,88.8333333333333,93.3888888888889,73.4375
CRU,130,80,21,1,2,1,88.2777777777778,93,72.34375
CRU,130,80,22,1,3,1,88.1111111111111,92.6666666666667,72.34375
CRU,130,80,23,1,4,1,87.6666666666667,92.4444444444444,71.25
CRU,130,80,24,1,5,1,87.2777777777778,92,71.25
CRU,130,80,25,1,0,1.1,93.6666666666667,96.0555555555556,77.8125
CRU,130,80,26,1,1,1.1,93.2222222222222,95.8888888888889,77.8125
CRU,130,80,27,1,2,1.1,93,95.6111111111111,77.8125
CRU,130,80,28,1,3,1.1,92.6666666666667,95.5,76.71875
CRU,130,80,29,1,4,1.1,92.4444444444444,95.2777777777778,76.71875
CRU,130,80,30,1,5,1.1,92.2777777777778,94.9444444444444,76.71875
CRU,130,80,31,1,0,1.2,96.3333333333333,97.5,82.1875
CRU,130,80,32,1,1,1.2,96.2777777777778,97.4444444444444,82.1875
CRU,130,80,33,1,2,1.2,96.1666666666667,97.3888888888889,82.1875
CRU,130,80,34,1,3,1.2,95.9444444444444,97.3888888888889,82.1875
CRU,130,80,35,1,4,1.2,95.6666666666667,97.2222222222222,82.1875
CRU,130,80,36,1,5,1.2,95.4444444444444,97.1111111111111,80
CRU,130,80,37,1,0,1.3,97.4444444444444,98.4444444444444,84.375
CRU,130,80,38,1,1,1.3,97.4444444444444,98.3333333333333,84.375
CRU,130,80,39,1,2,1.3,97.2777777777778,98.2222222222222,84.375
CRU,130,80,40,1,3,1.3,97.2777777777778,98.1666666666667,84.375
CRU,130,80,41,1,4,1.3,97.1666666666667,98.1111111111111,84.375
CRU,130,80,42,1,5,1.3,97,98,84.375
CRU,130,80,43,1,0,1.4,98.3333333333333,99.0555555555556,87.65625
CRU,130,80,44,1,1,1.4,98.2777777777778,98.9444444444444,86.5625
CRU,130,80,45,1,2,1.4,98.1666666666667,98.8888888888889,86.5625
CRU,130,80,46,1,3,1.4,98.0555555555556,98.8333333333333,86.5625
CRU,130,80,47,1,4,1.4,98,98.7777777777778,86.5625
CRU,130,80,48,1,5,1.4,97.8888888888889,98.7777777777778,86.5625
CRU,130,80,49,1,0,1.5,98.8333333333333,99.3888888888889,90.9375
CRU,130,80,50,1,1,1.5,98.7777777777778,99.3888888888889,90.9375
CRU,130,80,51,1,2,1.5,98.7777777777778,99.3888888888889,88.75
CRU,130,80,52,1,3,1.5,98.7222222222222,99.3333333333333,88.75
CRU,130,80,53,1,4,1.5,98.6666666666667,99.2777777777778,88.75
CRU,130,80,54,1,5,1.5,98.6666666666667,99.2777777777778,88.75
CRU,130,80,55,2,0,0.7,67.1111111111111,78.4444444444444,55.9375
CRU,130,80,56,2,1,0.7,66.9444444444444,77.8888888888889,55.9375
CRU,130,80,57,2,2,0.7,66.5555555555556,77.3333333333333,55.9375
CRU,130,80,58,2,3,0.7,66.0555555555556,77.1666666666667,54.84375
CRU,130,80,59,2,4,0.7,65.2777777777778,76.8333333333333,54.84375
CRU,130,80,60,2,5,0.7,65.2222222222222,76.5555555555556,53.75
CRU,130,80,61,2,0,0.8,74.7222222222222,84.7222222222222,62.5
CRU,130,80,62,2,1,0.8,74.3333333333333,84.3888888888889,62.5
CRU,130,80,63,2,2,0.8,73.8333333333333,84.1111111111111,62.5
CRU,130,80,64,2,3,0.8,73.5,83.6111111111111,61.40625
CRU,130,80,65,2,4,0.8,73.1666666666667,83,61.40625
CRU,130,80,66,2,5,0.8,72.5,82.4444444444444,60.3125
CRU,130,80,67,2,0,0.9,82.6111111111111,90.1666666666667,69.0625
CRU,130,80,68,2,1,0.9,82,89.6666666666667,67.96875
CRU,130,80,69,2,2,0.9,81.5,89.4444444444444,67.96875
CRU,130,80,70,2,3,0.9,80.9444444444444,89.0555555555556,67.96875
CRU,130,80,71,2,4,0.9,80.5,88.8333333333333,66.875
CRU,130,80,72,2,5,0.9,80.1666666666667,88.3333333333333,66.875
CRU,130,80,73,2,0,1,88.7777777777778,94.3888888888889,74.53125
CRU,130,80,74,2,1,1,88.3888888888889,93.9444444444444,73.4375
CRU,130,80,75,2,2,1,87.7222222222222,93.8333333333333,73.4375
CRU,130,80,76,2,3,1,87.3888888888889,93.5555555555556,73.4375
CRU,130,80,77,2,4,1,86.9444444444444,93.3333333333333,72.34375
CRU,130,80,78,2,5,1,86.6111111111111,93.1111111111111,72.34375
CRU,130,80,79,2,0,1.1,93.7222222222222,96.9444444444444,78.90625
CRU,130,80,80,2,1,1.1,93.5,96.6666666666667,77.8125
CRU,130,80,81,2,2,1.1,93.2222222222222,96.5555555555556,77.8125
CRU,130,80,82,2,3,1.1,93,96.4444444444444,77.8125
CRU,130,80,83,2,4,1.1,92.7222222222222,96.3888888888889,76.71875
CRU,130,80,84,2,5,1.1,92.4444444444444,96.2222222222222,76.71875
CRU,130,80,85,2,0,1.2,96.5555555555556,98.2777777777778,82.1875
CRU,130,80,86,2,1,1.2,96.3888888888889,98.1666666666667,82.1875
CRU,130,80,87,2,2,1.2,96.1666666666667,98,82.1875
CRU,130,80,88,2,3,1.2,96,97.9444444444444,81.09375
CRU,130,80,89,2,4,1.2,95.7777777777778,97.7777777777778,81.09375
CRU,130,80,90,2,5,1.2,95.5,97.7222222222222,81.09375
CRU,130,80,91,2,0,1.3,97.7777777777778,98.8888888888889,86.5625
CRU,130,80,92,2,1,1.3,97.7777777777778,98.7777777777778,85.46875
CRU,130,80,93,2,2,1.3,97.6666666666667,98.6666666666667,85.46875
CRU,130,80,94,2,3,1.3,97.6666666666667,98.6666666666667,85.46875
CRU,130,80,95,2,4,1.3,97.5555555555556,98.6666666666667,84.375
CRU,130,80,96,2,5,1.3,97.5,98.6666666666667,84.375
CRU,130,80,97,2,0,1.4,98.4444444444444,99.1666666666667,89.84375
CRU,130,80,98,2,1,1.4,98.3888888888889,99.0555555555556,89.84375
CRU,130,80,99,2,2,1.4,98.3888888888889,99.0555555555556,88.75
CRU,130,80,100,2,3,1.4,98.1666666666667,99.0555555555556,88.75
CRU,130,80,101,2,4,1.4,98.1111111111111,99.0555555555556,88.75
CRU,130,80,102,2,5,1.4,98.1111111111111,99.0555555555556,88.75
CRU,130,80,103,2,0,1.5,98.8888888888889,99.4444444444444,93.125
CRU,130,80,104,2,1,1.5,98.8333333333333,99.4444444444444,93.125
CRU,130,80,105,2,2,1.5,98.8333333333333,99.4444444444444,92.03125
CRU,130,80,106,2,3,1.5,98.8333333333333,99.3333333333333,92.03125
CRU,130,80,107,2,4,1.5,98.8333333333333,99.3333333333333,90.9375
CRU,130,80,108,2,5,1.5,98.7222222222222,99.3333333333333,90.9375
CRU,130,80,109,3,0,0.7,65.8333333333333,78.0555555555556,58.671875
CRU,130,80,110,3,1,0.7,65.2777777777778,77.8333333333333,58.125
CRU,130,80,111,3,2,0.7,64.8888888888889,77.3333333333333,58.125
CRU,130,80,112,3,3,0.7,64.6666666666667,76.8888888888889,57.578125
CRU,130,80,113,3,4,0.7,64.5555555555556,76.3888888888889,57.03125
CRU,130,80,114,3,5,0.7,64.0555555555556,75.9444444444444,57.03125
CRU,130,80,115,3,0,0.8,74.8333333333333,84.2777777777778,64.6875
CRU,130,80,116,3,1,0.8,74.1666666666667,83.7777777777778,64.140625
CRU,130,80,117,3,2,0.8,73.6666666666667,83.5555555555556,63.59375
CRU,130,80,118,3,3,0.8,73,83.0555555555556,63.046875
CRU,130,80,119,3,4,0.8,72.4444444444444,82.7222222222222,62.5
CRU,130,80,120,3,5,0.8,72.1111111111111,82.3333333333333,62.5
CRU,130,80,121,3,0,0.9,83.0555555555556,90.1666666666667,70.15625
CRU,130,80,122,3,1,0.9,82.5555555555556,89.7777777777778,69.0625
CRU,130,80,123,3,2,0.9,82.2777777777778,89.2222222222222,69.0625
CRU,130,80,124,3,3,0.9,81.8333333333333,88.6111111111111,69.0625
CRU,130,80,125,3,4,0.9,81.3333333333333,88.2222222222222,67.96875
CRU,130,80,126,3,5,0.9,80.8333333333333,87.7222222222222,67.96875
CRU,130,80,127,3,0,1,90.6666666666667,94.2222222222222,74.53125
CRU,130,80,128,3,1,1,90.0555555555556,94,74.53125
CRU,130,80,129,3,2,1,89.6111111111111,93.8333333333333,73.4375
CRU,130,80,130,3,3,1,88.8333333333333,93.6111111111111,73.4375
CRU,130,80,131,3,4,1,88.5555555555556,93.3333333333333,73.4375
CRU,130,80,132,3,5,1,87.8333333333333,93.0555555555556,72.890625
CRU,130,80,133,3,0,1.1,94.3888888888889,96.5,77.8125
CRU,130,80,134,3,1,1.1,94.2222222222222,96.3888888888889,77.8125
CRU,130,80,135,3,2,1.1,94,96.2222222222222,77.8125
CRU,130,80,136,3,3,1.1,93.7222222222222,96.1666666666667,77.8125
CRU,130,80,137,3,4,1.1,93.4444444444444,95.7777777777778,77.8125
CRU,130,80,138,3,5,1.1,93.1111111111111,95.7222222222222,77.8125
CRU,130,80,139,3,0,1.2,95.7777777777778,97.2222222222222,82.1875
CRU,130,80,140,3,1,1.2,95.6666666666667,97.2222222222222,82.1875
CRU,130,80,141,3,2,1.2,95.5,97.2222222222222,82.1875
CRU,130,80,142,3,3,1.2,95.5,97.1111111111111,81.09375
CRU,130,80,143,3,4,1.2,95.4444444444444,97.1111111111111,80
CRU,130,80,144,3,5,1.2,95.3333333333333,97.0555555555556,80
CRU,130,80,145,3,0,1.3,96.3888888888889,97.7222222222222,84.375
CRU,130,80,146,3,1,1.3,96.3333333333333,97.6666666666667,84.375
CRU,130,80,147,3,2,1.3,96.2222222222222,97.6111111111111,84.375
CRU,130,80,148,3,3,1.3,96.2222222222222,97.6111111111111,84.375
CRU,130,80,149,3,4,1.3,96.2222222222222,97.6111111111111,84.375
CRU,130,80,150,3,5,1.3,96.2222222222222,97.5,84.375
CRU,130,80,151,3,0,1.4,96.9444444444444,98.2777777777778,86.5625
CRU,130,80,152,3,1,1.4,96.9444444444444,98.2777777777778,86.5625
CRU,130,80,153,3,2,1.4,96.8888888888889,98.2222222222222,86.5625
CRU,130,80,154,3,3,1.4,96.8333333333333,98.2222222222222,84.375
CRU,130,80,155,3,4,1.4,96.7777777777778,98.1666666666667,84.375
CRU,130,80,156,3,5,1.4,96.6666666666667,98.0555555555556,84.375
CRU,130,80,157,3,0,1.5,97.9444444444444,98.6111111111111,88.75
CRU,130,80,158,3,1,1.5,97.8333333333333,98.6111111111111,88.75
CRU,130,80,159,3,2,1.5,97.8333333333333,98.6111111111111,88.75
CRU,130,80,160,3,3,1.5,97.7777777777778,98.6111111111111,88.75
CRU,130,80,161,3,4,1.5,97.7777777777778,98.5555555555556,88.75
CRU,130,80,162,3,5,1.5,97.6111111111111,98.5555555555556,86.5625
CRU,130,80,163,4,0,0.7,68.7222222222222,80.0555555555556,60.3125
CRU,130,80,164,4,1,0.7,68.1111111111111,79.4444444444444,59.765625
CRU,130,80,165,4,2,0.7,67.8333333333333,79.2222222222222,59.21875
CRU,130,80,166,4,3,0.7,67.2777777777778,78.7222222222222,59.21875
CRU,130,80,167,4,4,0.7,66.7222222222222,78.3333333333333,58.671875
CRU,130,80,168,4,5,0.7,66.2222222222222,77.8333333333333,58.125
CRU,130,80,169,4,0,0.8,77.6666666666667,86.6111111111111,65.78125
CRU,130,80,170,4,1,0.8,77.1666666666667,86.3333333333333,65.234375
CRU,130,80,171,4,2,0.8,76.6111111111111,85.8888888888889,64.6875
CRU,130,80,172,4,3,0.8,76.1111111111111,85.5555555555556,64.6875
CRU,130,80,173,4,4,0.8,75.6111111111111,85.0555555555556,64.140625
CRU,130,80,174,4,5,0.8,75.3333333333333,84.7777777777778,63.59375
CRU,130,80,175,4,0,0.9,85.8333333333333,92.1666666666667,71.25
CRU,130,80,176,4,1,0.9,85.3888888888889,91.9444444444444,70.15625
CRU,130,80,177,4,2,0.9,85.0555555555556,91.8333333333333,70.15625
CRU,130,80,178,4,3,0.9,84.6666666666667,91.1666666666667,70.15625
CRU,130,80,179,4,4,0.9,84.2222222222222,90.8333333333333,69.0625
CRU,130,80,180,4,5,0.9,83.3888888888889,90.5555555555556,69.0625
CRU,130,80,181,4,0,1,91.2777777777778,94.8333333333333,74.53125
CRU,130,80,182,4,1,1,90.8333333333333,94.7222222222222,73.4375
CRU,130,80,183,4,2,1,90.3888888888889,94.5,73.4375
CRU,130,80,184,4,3,1,89.8333333333333,94.2777777777778,73.4375
CRU,130,80,185,4,4,1,89.5,94.2777777777778,73.4375
CRU,130,80,186,4,5,1,89.1111111111111,94.1111111111111,72.34375
CRU,130,80,187,4,0,1.1,93.6111111111111,96.3333333333333,77.8125
CRU,130,80,188,4,1,1.1,93.4444444444444,96.2777777777778,77.8125
CRU,130,80,189,4,2,1.1,93.0555555555556,96.1111111111111,77.8125
CRU,130,80,190,4,3,1.1,92.9444444444444,96,76.71875
CRU,130,80,191,4,4,1.1,92.7777777777778,95.8333333333333,75.625
CRU,130,80,192,4,5,1.1,92.7222222222222,95.7222222222222,75.625
CRU,130,80,193,4,0,1.2,95.3333333333333,97.1111111111111,80
CRU,130,80,194,4,1,1.2,95.1666666666667,97.1111111111111,80
CRU,130,80,195,4,2,1.2,95.1111111111111,97,80
CRU,130,80,196,4,3,1.2,95,96.9444444444444,80
CRU,130,80,197,4,4,1.2,94.8888888888889,96.9444444444444,80
CRU,130,80,198,4,5,1.2,94.8333333333333,96.8333333333333,80
CRU,130,80,199,4,0,1.3,96.1111111111111,97.5555555555556,84.375
CRU,130,80,200,4,1,1.3,96.1111111111111,97.5555555555556,84.375
CRU,130,80,201,4,2,1.3,96.0555555555556,97.5,82.1875
CRU,130,80,202,4,3,1.3,96.0555555555556,97.4444444444444,82.1875
CRU,130,80,203,4,4,1.3,95.9444444444444,97.3888888888889,82.1875
CRU,130,80,204,4,5,1.3,95.8333333333333,97.3333333333333,82.1875
CRU,130,80,205,4,0,1.4,96.8333333333333,97.8333333333333,86.5625
CRU,130,80,206,4,1,1.4,96.6666666666667,97.8333333333333,84.375
CRU,130,80,207,4,2,1.4,96.6111111111111,97.7777777777778,84.375
CRU,130,80,208,4,3,1.4,96.6111111111111,97.7222222222222,84.375
CRU,130,80,209,4,4,1.4,96.5,97.7222222222222,84.375
CRU,130,80,210,4,5,1.4,96.5,97.7222222222222,84.375
CRU,130,80,211,4,0,1.5,97.4444444444444,98.2222222222222,88.75
CRU,130,80,212,4,1,1.5,97.3333333333333,98.2222222222222,88.75
CRU,130,80,213,4,2,1.5,97.2222222222222,98.1666666666667,88.75
CRU,130,80,214,4,3,1.5,97.2222222222222,98.1666666666667,88.75
CRU,130,80,215,4,4,1.5,97.1666666666667,98.1111111111111,88.75
CRU,130,80,216,4,5,1.5,97.1666666666667,98.0555555555556,86.5625
CRU,130,80,217,5,0,0.7,67.6666666666667,77.9444444444444,55.9375
CRU,130,80,218,5,1,0.7,67.2222222222222,77.3333333333333,54.84375
CRU,130,80,219,5,2,0.7,66.7222222222222,76.7777777777778,54.84375
CRU,130,80,220,5,3,0.7,66.2222222222222,76.4444444444444,53.75
CRU,130,80,221,5,4,0.7,65.6666666666667,76.2777777777778,53.75
CRU,130,80,222,5,5,0.7,65.0555555555556,75.8333333333333,53.75
CRU,130,80,223,5,0,0.8,76.6111111111111,84.7222222222222,62.5
CRU,130,80,224,5,1,0.8,75.7222222222222,84.5555555555556,62.5
CRU,130,80,225,5,2,0.8,75.1111111111111,84.1666666666667,61.40625
CRU,130,80,226,5,3,0.8,74.6111111111111,83.7777777777778,60.3125
CRU,130,80,227,5,4,0.8,74.1111111111111,83.2222222222222,60.3125
CRU,130,80,228,5,5,0.8,73.5555555555556,82.7222222222222,60.3125
CRU,130,80,229,5,0,0.9,84.7222222222222,90.3888888888889,69.0625
CRU,130,80,230,5,1,0.9,84.0555555555556,90.2777777777778,67.96875
CRU,130,80,231,5,2,0.9,83.6111111111111,89.6111111111111,67.96875
CRU,130,80,232,5,3,0.9,83.1666666666667,89.2222222222222,66.875
CRU,130,80,233,5,4,0.9,82.6111111111111,88.8333333333333,66.875
CRU,130,80,234,5,5,0.9,82.2222222222222,88.6111111111111,66.875
CRU,130,80,235,5,0,1,90.5,94.2222222222222,74.53125
CRU,130,80,236,5,1,1,90.1666666666667,94,73.4375
CRU,130,80,237,5,2,1,89.8333333333333,93.6666666666667,73.4375
CRU,130,80,238,5,3,1,89.5,93.5555555555556,73.4375
CRU,130,80,239,5,4,1,89,93.2222222222222,72.34375
CRU,130,80,240,5,5,1,88.8333333333333,92.9444444444444,72.34375
CRU,130,80,241,5,0,1.1,93.9444444444444,96.6111111111111,77.8125
CRU,130,80,242,5,1,1.1,93.8888888888889,96.4444444444444,77.8125
CRU,130,80,243,5,2,1.1,93.6666666666667,96.4444444444444,77.8125
CRU,130,80,244,5,3,1.1,93.5,96.2777777777778,77.8125
CRU,130,80,245,5,4,1.1,93.3333333333333,96.2222222222222,77.8125
CRU,130,80,246,5,5,1.1,93.1111111111111,96.1111111111111,76.71875
CRU,130,80,247,5,0,1.2,96,97.7222222222222,82.1875
CRU,130,80,248,5,1,1.2,95.9444444444444,97.6666666666667,82.1875
CRU,130,80,249,5,2,1.2,95.8333333333333,97.5,82.1875
CRU,130,80,250,5,3,1.2,95.6111111111111,97.3888888888889,81.09375
CRU,130,80,251,5,4,1.2,95.3333333333333,97.3333333333333,80
CRU,130,80,252,5,5,1.2,95.0555555555556,97.3333333333333,80
CRU,130,80,253,5,0,1.3,97.1111111111111,98.2777777777778,84.375
CRU,130,80,254,5,1,1.3,97.1111111111111,98.2222222222222,84.375
CRU,130,80,255,5,2,1.3,97.1111111111111,98.1666666666667,84.375
CRU,130,80,256,5,3,1.3,97,98.1111111111111,84.375
CRU,130,80,257,5,4,1.3,96.8333333333333,98.1111111111111,84.375
CRU,130,80,258,5,5,1.3,96.7777777777778,98.1111111111111,84.375
CRU,130,80,259,5,0,1.4,98.2222222222222,98.8888888888889,88.75
CRU,130,80,260,5,1,1.4,98.2222222222222,98.6666666666667,86.5625
CRU,130,80,261,5,2,1.4,98,98.6111111111111,86.5625
CRU,130,80,262,5,3,1.4,97.8888888888889,98.6111111111111,86.5625
CRU,130,80,263,5,4,1.4,97.8888888888889,98.6111111111111,86.5625
CRU,130,80,264,5,5,1.4,97.8333333333333,98.5,86.5625
CRU,130,80,265,5,0,1.5,99.0555555555556,99.6111111111111,90.9375
CRU,130,80,266,5,1,1.5,99,99.5555555555556,90.9375
CRU,130,80,267,5,2,1.5,98.9444444444444,99.5,90.9375
CRU,130,80,268,5,3,1.5,98.8888888888889,99.3888888888889,88.75
CRU,130,80,269,5,4,1.5,98.7777777777778,99.3333333333333,88.75
CRU,130,80,270,5,5,1.5,98.7777777777778,99.1666666666667,88.75
CRU,130,80,271,6,0,0.7,68.3333333333333,78.7777777777778,58.125
CRU,130,80,272,6,1,0.7,67.6666666666667,78.2777777777778,57.03125
CRU,130,80,273,6,2,0.7,67.2222222222222,77.8333333333333,57.03125
CRU,130,80,274,6,3,0.7,66.8333333333333,77.4444444444444,55.9375
CRU,130,80,275,6,4,0.7,66.3333333333333,77.1111111111111,55.9375
CRU,130,80,276,6,5,0.7,65.8888888888889,76.5555555555556,55.9375
CRU,130,80,277,6,0,0.8,76.0555555555556,85.1666666666667,64.6875
CRU,130,80,278,6,1,0.8,75.4444444444444,84.7222222222222,63.59375
CRU,130,80,279,6,2,0.8,75.3333333333333,84.2222222222222,63.59375
CRU,130,80,280,6,3,0.8,74.6666666666667,83.8888888888889,63.59375
CRU,130,80,281,6,4,0.8,74.2777777777778,83.4444444444444,62.5
CRU,130,80,282,6,5,0.8,73.6666666666667,83.0555555555556,62.5
CRU,130,80,283,6,0,0.9,85,90.6666666666667,70.15625
CRU,130,80,284,6,1,0.9,84.2777777777778,90.2777777777778,70.15625
CRU,130,80,285,6,2,0.9,83.5555555555556,89.8333333333333,69.0625
CRU,130,80,286,6,3,0.9,83.1111111111111,89.5,69.0625
CRU,130,80,287,6,4,0.9,82.6666666666667,89.1666666666667,69.0625
CRU,130,80,288,6,5,0.9,82.2777777777778,88.7777777777778,69.0625
CRU,130,80,289,6,0,1,91,94.5,76.71875
CRU,130,80,290,6,1,1,90.6666666666667,94.2222222222222,75.625
